fu,compression_type,distortion_level,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,mos
data/CVIQ/392.png,AVC,7,data/view_ports/392/392_fov1.png,data/view_ports/392/392_fov2.png,data/view_ports/392/392_fov3.png,data/view_ports/392/392_fov4.png,data/view_ports/392/392_fov5.png,data/view_ports/392/392_fov6.png,data/view_ports/392/392_fov7.png,data/view_ports/392/392_fov8.png,data/view_ports/392/392_fov9.png,data/view_ports/392/392_fov10.png,data/view_ports/392/392_fov11.png,data/view_ports/392/392_fov12.png,data/view_ports/392/392_fov13.png,data/view_ports/392/392_fov14.png,data/view_ports/392/392_fov15.png,data/view_ports/392/392_fov16.png,data/view_ports/392/392_fov17.png,data/view_ports/392/392_fov18.png,data/view_ports/392/392_fov19.png,data/view_ports/392/392_fov20.png,52.62775423
data/CVIQ/393.png,AVC,8,data/view_ports/393/393_fov1.png,data/view_ports/393/393_fov2.png,data/view_ports/393/393_fov3.png,data/view_ports/393/393_fov4.png,data/view_ports/393/393_fov5.png,data/view_ports/393/393_fov6.png,data/view_ports/393/393_fov7.png,data/view_ports/393/393_fov8.png,data/view_ports/393/393_fov9.png,data/view_ports/393/393_fov10.png,data/view_ports/393/393_fov11.png,data/view_ports/393/393_fov12.png,data/view_ports/393/393_fov13.png,data/view_ports/393/393_fov14.png,data/view_ports/393/393_fov15.png,data/view_ports/393/393_fov16.png,data/view_ports/393/393_fov17.png,data/view_ports/393/393_fov18.png,data/view_ports/393/393_fov19.png,data/view_ports/393/393_fov20.png,49.55141202
data/CVIQ/394.png,AVC,9,data/view_ports/394/394_fov1.png,data/view_ports/394/394_fov2.png,data/view_ports/394/394_fov3.png,data/view_ports/394/394_fov4.png,data/view_ports/394/394_fov5.png,data/view_ports/394/394_fov6.png,data/view_ports/394/394_fov7.png,data/view_ports/394/394_fov8.png,data/view_ports/394/394_fov9.png,data/view_ports/394/394_fov10.png,data/view_ports/394/394_fov11.png,data/view_ports/394/394_fov12.png,data/view_ports/394/394_fov13.png,data/view_ports/394/394_fov14.png,data/view_ports/394/394_fov15.png,data/view_ports/394/394_fov16.png,data/view_ports/394/394_fov17.png,data/view_ports/394/394_fov18.png,data/view_ports/394/394_fov19.png,data/view_ports/394/394_fov20.png,47.76890439
data/CVIQ/395.png,AVC,10,data/view_ports/395/395_fov1.png,data/view_ports/395/395_fov2.png,data/view_ports/395/395_fov3.png,data/view_ports/395/395_fov4.png,data/view_ports/395/395_fov5.png,data/view_ports/395/395_fov6.png,data/view_ports/395/395_fov7.png,data/view_ports/395/395_fov8.png,data/view_ports/395/395_fov9.png,data/view_ports/395/395_fov10.png,data/view_ports/395/395_fov11.png,data/view_ports/395/395_fov12.png,data/view_ports/395/395_fov13.png,data/view_ports/395/395_fov14.png,data/view_ports/395/395_fov15.png,data/view_ports/395/395_fov16.png,data/view_ports/395/395_fov17.png,data/view_ports/395/395_fov18.png,data/view_ports/395/395_fov19.png,data/view_ports/395/395_fov20.png,38.95194351
data/CVIQ/396.png,AVC,11,data/view_ports/396/396_fov1.png,data/view_ports/396/396_fov2.png,data/view_ports/396/396_fov3.png,data/view_ports/396/396_fov4.png,data/view_ports/396/396_fov5.png,data/view_ports/396/396_fov6.png,data/view_ports/396/396_fov7.png,data/view_ports/396/396_fov8.png,data/view_ports/396/396_fov9.png,data/view_ports/396/396_fov10.png,data/view_ports/396/396_fov11.png,data/view_ports/396/396_fov12.png,data/view_ports/396/396_fov13.png,data/view_ports/396/396_fov14.png,data/view_ports/396/396_fov15.png,data/view_ports/396/396_fov16.png,data/view_ports/396/396_fov17.png,data/view_ports/396/396_fov18.png,data/view_ports/396/396_fov19.png,data/view_ports/396/396_fov20.png,38.97099299
data/CVIQ/397.png,HEVC,1,data/view_ports/397/397_fov1.png,data/view_ports/397/397_fov2.png,data/view_ports/397/397_fov3.png,data/view_ports/397/397_fov4.png,data/view_ports/397/397_fov5.png,data/view_ports/397/397_fov6.png,data/view_ports/397/397_fov7.png,data/view_ports/397/397_fov8.png,data/view_ports/397/397_fov9.png,data/view_ports/397/397_fov10.png,data/view_ports/397/397_fov11.png,data/view_ports/397/397_fov12.png,data/view_ports/397/397_fov13.png,data/view_ports/397/397_fov14.png,data/view_ports/397/397_fov15.png,data/view_ports/397/397_fov16.png,data/view_ports/397/397_fov17.png,data/view_ports/397/397_fov18.png,data/view_ports/397/397_fov19.png,data/view_ports/397/397_fov20.png,63.24635183
data/CVIQ/421.png,AVC,2,data/view_ports/421/421_fov1.png,data/view_ports/421/421_fov2.png,data/view_ports/421/421_fov3.png,data/view_ports/421/421_fov4.png,data/view_ports/421/421_fov5.png,data/view_ports/421/421_fov6.png,data/view_ports/421/421_fov7.png,data/view_ports/421/421_fov8.png,data/view_ports/421/421_fov9.png,data/view_ports/421/421_fov10.png,data/view_ports/421/421_fov11.png,data/view_ports/421/421_fov12.png,data/view_ports/421/421_fov13.png,data/view_ports/421/421_fov14.png,data/view_ports/421/421_fov15.png,data/view_ports/421/421_fov16.png,data/view_ports/421/421_fov17.png,data/view_ports/421/421_fov18.png,data/view_ports/421/421_fov19.png,data/view_ports/421/421_fov20.png,64.31419841
data/CVIQ/422.png,AVC,3,data/view_ports/422/422_fov1.png,data/view_ports/422/422_fov2.png,data/view_ports/422/422_fov3.png,data/view_ports/422/422_fov4.png,data/view_ports/422/422_fov5.png,data/view_ports/422/422_fov6.png,data/view_ports/422/422_fov7.png,data/view_ports/422/422_fov8.png,data/view_ports/422/422_fov9.png,data/view_ports/422/422_fov10.png,data/view_ports/422/422_fov11.png,data/view_ports/422/422_fov12.png,data/view_ports/422/422_fov13.png,data/view_ports/422/422_fov14.png,data/view_ports/422/422_fov15.png,data/view_ports/422/422_fov16.png,data/view_ports/422/422_fov17.png,data/view_ports/422/422_fov18.png,data/view_ports/422/422_fov19.png,data/view_ports/422/422_fov20.png,62.40693003
data/CVIQ/423.png,AVC,4,data/view_ports/423/423_fov1.png,data/view_ports/423/423_fov2.png,data/view_ports/423/423_fov3.png,data/view_ports/423/423_fov4.png,data/view_ports/423/423_fov5.png,data/view_ports/423/423_fov6.png,data/view_ports/423/423_fov7.png,data/view_ports/423/423_fov8.png,data/view_ports/423/423_fov9.png,data/view_ports/423/423_fov10.png,data/view_ports/423/423_fov11.png,data/view_ports/423/423_fov12.png,data/view_ports/423/423_fov13.png,data/view_ports/423/423_fov14.png,data/view_ports/423/423_fov15.png,data/view_ports/423/423_fov16.png,data/view_ports/423/423_fov17.png,data/view_ports/423/423_fov18.png,data/view_ports/423/423_fov19.png,data/view_ports/423/423_fov20.png,58.59789586
data/CVIQ/424.png,AVC,5,data/view_ports/424/424_fov1.png,data/view_ports/424/424_fov2.png,data/view_ports/424/424_fov3.png,data/view_ports/424/424_fov4.png,data/view_ports/424/424_fov5.png,data/view_ports/424/424_fov6.png,data/view_ports/424/424_fov7.png,data/view_ports/424/424_fov8.png,data/view_ports/424/424_fov9.png,data/view_ports/424/424_fov10.png,data/view_ports/424/424_fov11.png,data/view_ports/424/424_fov12.png,data/view_ports/424/424_fov13.png,data/view_ports/424/424_fov14.png,data/view_ports/424/424_fov15.png,data/view_ports/424/424_fov16.png,data/view_ports/424/424_fov17.png,data/view_ports/424/424_fov18.png,data/view_ports/424/424_fov19.png,data/view_ports/424/424_fov20.png,56.43866905
data/CVIQ/425.png,AVC,6,data/view_ports/425/425_fov1.png,data/view_ports/425/425_fov2.png,data/view_ports/425/425_fov3.png,data/view_ports/425/425_fov4.png,data/view_ports/425/425_fov5.png,data/view_ports/425/425_fov6.png,data/view_ports/425/425_fov7.png,data/view_ports/425/425_fov8.png,data/view_ports/425/425_fov9.png,data/view_ports/425/425_fov10.png,data/view_ports/425/425_fov11.png,data/view_ports/425/425_fov12.png,data/view_ports/425/425_fov13.png,data/view_ports/425/425_fov14.png,data/view_ports/425/425_fov15.png,data/view_ports/425/425_fov16.png,data/view_ports/425/425_fov17.png,data/view_ports/425/425_fov18.png,data/view_ports/425/425_fov19.png,data/view_ports/425/425_fov20.png,56.41545484
data/CVIQ/426.png,AVC,7,data/view_ports/426/426_fov1.png,data/view_ports/426/426_fov2.png,data/view_ports/426/426_fov3.png,data/view_ports/426/426_fov4.png,data/view_ports/426/426_fov5.png,data/view_ports/426/426_fov6.png,data/view_ports/426/426_fov7.png,data/view_ports/426/426_fov8.png,data/view_ports/426/426_fov9.png,data/view_ports/426/426_fov10.png,data/view_ports/426/426_fov11.png,data/view_ports/426/426_fov12.png,data/view_ports/426/426_fov13.png,data/view_ports/426/426_fov14.png,data/view_ports/426/426_fov15.png,data/view_ports/426/426_fov16.png,data/view_ports/426/426_fov17.png,data/view_ports/426/426_fov18.png,data/view_ports/426/426_fov19.png,data/view_ports/426/426_fov20.png,55.94830604
data/CVIQ/427.png,AVC,8,data/view_ports/427/427_fov1.png,data/view_ports/427/427_fov2.png,data/view_ports/427/427_fov3.png,data/view_ports/427/427_fov4.png,data/view_ports/427/427_fov5.png,data/view_ports/427/427_fov6.png,data/view_ports/427/427_fov7.png,data/view_ports/427/427_fov8.png,data/view_ports/427/427_fov9.png,data/view_ports/427/427_fov10.png,data/view_ports/427/427_fov11.png,data/view_ports/427/427_fov12.png,data/view_ports/427/427_fov13.png,data/view_ports/427/427_fov14.png,data/view_ports/427/427_fov15.png,data/view_ports/427/427_fov16.png,data/view_ports/427/427_fov17.png,data/view_ports/427/427_fov18.png,data/view_ports/427/427_fov19.png,data/view_ports/427/427_fov20.png,49.80974895
data/CVIQ/428.png,AVC,9,data/view_ports/428/428_fov1.png,data/view_ports/428/428_fov2.png,data/view_ports/428/428_fov3.png,data/view_ports/428/428_fov4.png,data/view_ports/428/428_fov5.png,data/view_ports/428/428_fov6.png,data/view_ports/428/428_fov7.png,data/view_ports/428/428_fov8.png,data/view_ports/428/428_fov9.png,data/view_ports/428/428_fov10.png,data/view_ports/428/428_fov11.png,data/view_ports/428/428_fov12.png,data/view_ports/428/428_fov13.png,data/view_ports/428/428_fov14.png,data/view_ports/428/428_fov15.png,data/view_ports/428/428_fov16.png,data/view_ports/428/428_fov17.png,data/view_ports/428/428_fov18.png,data/view_ports/428/428_fov19.png,data/view_ports/428/428_fov20.png,45.93520007
data/CVIQ/429.png,AVC,10,data/view_ports/429/429_fov1.png,data/view_ports/429/429_fov2.png,data/view_ports/429/429_fov3.png,data/view_ports/429/429_fov4.png,data/view_ports/429/429_fov5.png,data/view_ports/429/429_fov6.png,data/view_ports/429/429_fov7.png,data/view_ports/429/429_fov8.png,data/view_ports/429/429_fov9.png,data/view_ports/429/429_fov10.png,data/view_ports/429/429_fov11.png,data/view_ports/429/429_fov12.png,data/view_ports/429/429_fov13.png,data/view_ports/429/429_fov14.png,data/view_ports/429/429_fov15.png,data/view_ports/429/429_fov16.png,data/view_ports/429/429_fov17.png,data/view_ports/429/429_fov18.png,data/view_ports/429/429_fov19.png,data/view_ports/429/429_fov20.png,44.30704161
data/CVIQ/430.png,AVC,11,data/view_ports/430/430_fov1.png,data/view_ports/430/430_fov2.png,data/view_ports/430/430_fov3.png,data/view_ports/430/430_fov4.png,data/view_ports/430/430_fov5.png,data/view_ports/430/430_fov6.png,data/view_ports/430/430_fov7.png,data/view_ports/430/430_fov8.png,data/view_ports/430/430_fov9.png,data/view_ports/430/430_fov10.png,data/view_ports/430/430_fov11.png,data/view_ports/430/430_fov12.png,data/view_ports/430/430_fov13.png,data/view_ports/430/430_fov14.png,data/view_ports/430/430_fov15.png,data/view_ports/430/430_fov16.png,data/view_ports/430/430_fov17.png,data/view_ports/430/430_fov18.png,data/view_ports/430/430_fov19.png,data/view_ports/430/430_fov20.png,39.06612003
data/CVIQ/431.png,HEVC,1,data/view_ports/431/431_fov1.png,data/view_ports/431/431_fov2.png,data/view_ports/431/431_fov3.png,data/view_ports/431/431_fov4.png,data/view_ports/431/431_fov5.png,data/view_ports/431/431_fov6.png,data/view_ports/431/431_fov7.png,data/view_ports/431/431_fov8.png,data/view_ports/431/431_fov9.png,data/view_ports/431/431_fov10.png,data/view_ports/431/431_fov11.png,data/view_ports/431/431_fov12.png,data/view_ports/431/431_fov13.png,data/view_ports/431/431_fov14.png,data/view_ports/431/431_fov15.png,data/view_ports/431/431_fov16.png,data/view_ports/431/431_fov17.png,data/view_ports/431/431_fov18.png,data/view_ports/431/431_fov19.png,data/view_ports/431/431_fov20.png,64.6318687
data/CVIQ/455.png,AVC,2,data/view_ports/455/455_fov1.png,data/view_ports/455/455_fov2.png,data/view_ports/455/455_fov3.png,data/view_ports/455/455_fov4.png,data/view_ports/455/455_fov5.png,data/view_ports/455/455_fov6.png,data/view_ports/455/455_fov7.png,data/view_ports/455/455_fov8.png,data/view_ports/455/455_fov9.png,data/view_ports/455/455_fov10.png,data/view_ports/455/455_fov11.png,data/view_ports/455/455_fov12.png,data/view_ports/455/455_fov13.png,data/view_ports/455/455_fov14.png,data/view_ports/455/455_fov15.png,data/view_ports/455/455_fov16.png,data/view_ports/455/455_fov17.png,data/view_ports/455/455_fov18.png,data/view_ports/455/455_fov19.png,data/view_ports/455/455_fov20.png,69.84059332
data/CVIQ/456.png,AVC,3,data/view_ports/456/456_fov1.png,data/view_ports/456/456_fov2.png,data/view_ports/456/456_fov3.png,data/view_ports/456/456_fov4.png,data/view_ports/456/456_fov5.png,data/view_ports/456/456_fov6.png,data/view_ports/456/456_fov7.png,data/view_ports/456/456_fov8.png,data/view_ports/456/456_fov9.png,data/view_ports/456/456_fov10.png,data/view_ports/456/456_fov11.png,data/view_ports/456/456_fov12.png,data/view_ports/456/456_fov13.png,data/view_ports/456/456_fov14.png,data/view_ports/456/456_fov15.png,data/view_ports/456/456_fov16.png,data/view_ports/456/456_fov17.png,data/view_ports/456/456_fov18.png,data/view_ports/456/456_fov19.png,data/view_ports/456/456_fov20.png,64.13970201
data/CVIQ/457.png,AVC,4,data/view_ports/457/457_fov1.png,data/view_ports/457/457_fov2.png,data/view_ports/457/457_fov3.png,data/view_ports/457/457_fov4.png,data/view_ports/457/457_fov5.png,data/view_ports/457/457_fov6.png,data/view_ports/457/457_fov7.png,data/view_ports/457/457_fov8.png,data/view_ports/457/457_fov9.png,data/view_ports/457/457_fov10.png,data/view_ports/457/457_fov11.png,data/view_ports/457/457_fov12.png,data/view_ports/457/457_fov13.png,data/view_ports/457/457_fov14.png,data/view_ports/457/457_fov15.png,data/view_ports/457/457_fov16.png,data/view_ports/457/457_fov17.png,data/view_ports/457/457_fov18.png,data/view_ports/457/457_fov19.png,data/view_ports/457/457_fov20.png,60.69576393
data/CVIQ/458.png,AVC,5,data/view_ports/458/458_fov1.png,data/view_ports/458/458_fov2.png,data/view_ports/458/458_fov3.png,data/view_ports/458/458_fov4.png,data/view_ports/458/458_fov5.png,data/view_ports/458/458_fov6.png,data/view_ports/458/458_fov7.png,data/view_ports/458/458_fov8.png,data/view_ports/458/458_fov9.png,data/view_ports/458/458_fov10.png,data/view_ports/458/458_fov11.png,data/view_ports/458/458_fov12.png,data/view_ports/458/458_fov13.png,data/view_ports/458/458_fov14.png,data/view_ports/458/458_fov15.png,data/view_ports/458/458_fov16.png,data/view_ports/458/458_fov17.png,data/view_ports/458/458_fov18.png,data/view_ports/458/458_fov19.png,data/view_ports/458/458_fov20.png,59.69702358
data/CVIQ/459.png,AVC,6,data/view_ports/459/459_fov1.png,data/view_ports/459/459_fov2.png,data/view_ports/459/459_fov3.png,data/view_ports/459/459_fov4.png,data/view_ports/459/459_fov5.png,data/view_ports/459/459_fov6.png,data/view_ports/459/459_fov7.png,data/view_ports/459/459_fov8.png,data/view_ports/459/459_fov9.png,data/view_ports/459/459_fov10.png,data/view_ports/459/459_fov11.png,data/view_ports/459/459_fov12.png,data/view_ports/459/459_fov13.png,data/view_ports/459/459_fov14.png,data/view_ports/459/459_fov15.png,data/view_ports/459/459_fov16.png,data/view_ports/459/459_fov17.png,data/view_ports/459/459_fov18.png,data/view_ports/459/459_fov19.png,data/view_ports/459/459_fov20.png,52.10396725
data/CVIQ/460.png,AVC,7,data/view_ports/460/460_fov1.png,data/view_ports/460/460_fov2.png,data/view_ports/460/460_fov3.png,data/view_ports/460/460_fov4.png,data/view_ports/460/460_fov5.png,data/view_ports/460/460_fov6.png,data/view_ports/460/460_fov7.png,data/view_ports/460/460_fov8.png,data/view_ports/460/460_fov9.png,data/view_ports/460/460_fov10.png,data/view_ports/460/460_fov11.png,data/view_ports/460/460_fov12.png,data/view_ports/460/460_fov13.png,data/view_ports/460/460_fov14.png,data/view_ports/460/460_fov15.png,data/view_ports/460/460_fov16.png,data/view_ports/460/460_fov17.png,data/view_ports/460/460_fov18.png,data/view_ports/460/460_fov19.png,data/view_ports/460/460_fov20.png,51.28069305
data/CVIQ/461.png,AVC,8,data/view_ports/461/461_fov1.png,data/view_ports/461/461_fov2.png,data/view_ports/461/461_fov3.png,data/view_ports/461/461_fov4.png,data/view_ports/461/461_fov5.png,data/view_ports/461/461_fov6.png,data/view_ports/461/461_fov7.png,data/view_ports/461/461_fov8.png,data/view_ports/461/461_fov9.png,data/view_ports/461/461_fov10.png,data/view_ports/461/461_fov11.png,data/view_ports/461/461_fov12.png,data/view_ports/461/461_fov13.png,data/view_ports/461/461_fov14.png,data/view_ports/461/461_fov15.png,data/view_ports/461/461_fov16.png,data/view_ports/461/461_fov17.png,data/view_ports/461/461_fov18.png,data/view_ports/461/461_fov19.png,data/view_ports/461/461_fov20.png,42.86867343
data/CVIQ/462.png,AVC,9,data/view_ports/462/462_fov1.png,data/view_ports/462/462_fov2.png,data/view_ports/462/462_fov3.png,data/view_ports/462/462_fov4.png,data/view_ports/462/462_fov5.png,data/view_ports/462/462_fov6.png,data/view_ports/462/462_fov7.png,data/view_ports/462/462_fov8.png,data/view_ports/462/462_fov9.png,data/view_ports/462/462_fov10.png,data/view_ports/462/462_fov11.png,data/view_ports/462/462_fov12.png,data/view_ports/462/462_fov13.png,data/view_ports/462/462_fov14.png,data/view_ports/462/462_fov15.png,data/view_ports/462/462_fov16.png,data/view_ports/462/462_fov17.png,data/view_ports/462/462_fov18.png,data/view_ports/462/462_fov19.png,data/view_ports/462/462_fov20.png,39.43411766
data/CVIQ/463.png,AVC,10,data/view_ports/463/463_fov1.png,data/view_ports/463/463_fov2.png,data/view_ports/463/463_fov3.png,data/view_ports/463/463_fov4.png,data/view_ports/463/463_fov5.png,data/view_ports/463/463_fov6.png,data/view_ports/463/463_fov7.png,data/view_ports/463/463_fov8.png,data/view_ports/463/463_fov9.png,data/view_ports/463/463_fov10.png,data/view_ports/463/463_fov11.png,data/view_ports/463/463_fov12.png,data/view_ports/463/463_fov13.png,data/view_ports/463/463_fov14.png,data/view_ports/463/463_fov15.png,data/view_ports/463/463_fov16.png,data/view_ports/463/463_fov17.png,data/view_ports/463/463_fov18.png,data/view_ports/463/463_fov19.png,data/view_ports/463/463_fov20.png,38.89999182
